bus_id,x,y,v_nom,state,county,balancing_area,nerc_reg,reeds_ba,sub_id,load_mean_mw,load_peak_mw,n_lines,total_thermal_mva,max_line_mva,mean_line_length_km,solar_mean_cf,solar_p_nom_max_mw,wind_mean_cf,wind_p_nom_max_mw,renewable_cf_combined,renewable_potential_mw,lmp_mean,lmp_p95,lmp_std,lmp_spike_hrs,lmp_neg_hrs,renewable_sat,load_imbalance,congestion_score,lmp_score,composite,dominant_tech,lmp_p75,pct_protected,flood_risk,land_cost_k,land_cost_index,buildability
2023482,-119.088,36.9089,345.0,California,p06019,CISO-PGAE,WECC_CA,CISO,36692,0.0,0.0,1.0,0.01,0.01,0.0,0.27087617,15.081092709343844,0.044846654,17.066333646851653,0.18046437,32.147426356195496,217.09012408607373,500.0,283.0595557338336,5,133,0.0,0.0,100.0,100.0,40.0,Congestion Relief,500.0,46,3,60,78.1,Restricted
2023483,-119.088,36.9089,138.0,California,p06019,CISO-PGAE,WECC_CA,CISO,36692,0.0,0.0,3.0,659.28,246.49,12.638570456011914,0.27087617,15.081092709343844,0.044846654,17.066333646851653,0.18046437,32.147426356195496,66.0115788031729,175.6833946761926,83.07582953086222,5,133,0.0,0.0,22.385499803964507,62.95651392405737,17.068402745604377,Congestion Relief,152.89509128264766,46,3,60,78.1,Restricted
2023488,-119.088,36.9089,345.0,California,p06019,CISO-PGAE,WECC_CA,CISO,36692,0.0,0.0,4.0,3614.18,1281.3,20.304337951753677,0.27087617,15.081092709343844,0.044846654,17.066333646851653,0.18046437,32.147426356195496,-157.90692999865016,79.60673124883054,217.91873634579616,5,133,0.0,0.0,100.0,14.404982005143399,22.880996401028682,Solar+BESS,-26.880875159143972,46,3,60,78.1,Restricted
2023489,-120.218,38.4979,138.0,California,p06005,CISO-PGAE,WECC_CA,CISO,36693,0.0,0.0,1.0,198.19,198.19,13.339010667291465,0.27284256,29.124096874636333,0.26484194,287.39690593218484,0.26964232,316.5210028068212,-6.271589551757914,5.829091410197735,47.5638520889195,19,4,40.0,0.0,2.6829642000819014,41.00849739825222,22.738292319666826,Congestion Relief,0.0,12,1,120,64.2,Clear
2023493,-119.338,37.2203,345.0,California,p06039,CISO-PGAE,WECC_CA,CISO,36694,0.0,0.0,3.0,3210.2699999999995,1128.85,42.470102883548705,0.28287357,45.54680591435888,0.12200905,6.4139472822129875,0.21852776,51.960753196571865,-166.52752258006095,56.63931550574175,216.87280695960496,5,133,13.1,0.0,0.490187896095231,12.040629607949677,7.0911635389559535,Solar+BESS,-33.64434879080432,42,2,80,72.3,Limited
2023494,-119.338,37.2203,138.0,California,p06039,CISO-PGAE,WECC_CA,CISO,36694,0.0,0.0,2.0,536.28,273.3,27.25359783417314,0.28287357,45.54680591435888,0.12200905,6.4139472822129875,0.21852776,51.960753196571865,35.6618920707972,137.92125746495518,58.73701219912296,5,133,13.1,0.0,2.737785949488426,52.99263253247584,15.731083734539826,Congestion Relief,85.42730411246363,42,2,80,72.3,Limited
2023495,-120.249,37.1073,138.0,California,p06039,CISO-PGAE,WECC_CA,CISO,36695,0.0,0.0,3.0,0.03,0.01,0.0,0.26331797,91.11950473769355,0.34406894,421.6512486963511,0.29561836,512.7707534340447,-5.627638426720419,8.923196821184373,32.416177358839285,19,4,53.6,0.0,54.166666666666664,39.97632574097653,37.58859680306185,Congestion Relief,0.0,42,2,80,72.3,Limited
2023496,-120.249,37.1073,138.0,California,p06039,CISO-PGAE,WECC_CA,CISO,36695,0.0,0.0,4.0,653.23,227.17,17.22579952571496,0.26331797,91.11950473769355,0.34406894,421.6512486963511,0.29561836,512.7707534340447,-0.10706048069514858,29.247302430560833,34.770151605289456,19,4,53.6,0.0,54.166666666666664,41.6241505785291,37.91816177057236,Congestion Relief,10.982134350290124,42,2,80,72.3,Limited
2023497,-120.249,37.1073,138.0,California,p06039,CISO-PGAE,WECC_CA,CISO,36695,0.0,0.0,1.0,0.01,0.01,0.0,0.26331797,91.11950473769355,0.34406894,421.6512486963511,0.29561836,512.7707534340447,-5.627638426720419,8.923196821184373,32.416177358839285,19,4,53.6,0.0,0.0,39.97632574097653,26.755263469728508,Congestion Relief,0.0,42,2,80,72.3,Limited
2023498,-120.249,37.1073,138.0,California,p06039,CISO-PGAE,WECC_CA,CISO,36695,0.0,0.0,1.0,0.01,0.01,0.0,0.26331797,91.11950473769355,0.34406894,421.6512486963511,0.29561836,512.7707534340447,-5.627638426720419,8.923196821184373,32.416177358839285,19,4,53.6,0.0,54.166666666666664,39.97632574097653,37.58859680306185,Congestion Relief,0.0,42,2,80,72.3,Limited
2023499,-120.58,36.6541,138.0,California,p06019,CISO-PGAE,WECC_CA,CISO,36696,0.0,0.0,3.0,690.39,237.56,8.1001181514634,0.26527524,24.83613452688865,0.25662535,22.77739584266882,0.26181528,47.613530369557466,13.290305026982251,86.67502356811596,32.814951395455246,19,4,35.8,0.0,12.294115404318152,45.01434527901855,23.991691869638533,Congestion Relief,5.3493206165882885,46,3,60,78.1,Restricted
2023500,-120.42,37.696,345.0,California,p06109,BANC,WECC_CA,CISO,36697,0.0,0.0,3.0,3515.82,1241.0,39.29742222051772,0.2572263,768.5532769302347,0.19742775,174.5042790388503,0.23330688,943.057555969085,-345.79835709555056,-61.95641108193744,192.73284788638585,19,4,20.8,0.0,0.26347372616314874,0.0,7.3326944782038215,Solar+BESS,-142.7713780837334,80,1,100,67.9,Restricted
2023501,-120.42,37.696,138.0,California,p06109,BANC,WECC_CA,CISO,36697,0.0,0.0,4.0,969.67,274.0,24.755975312402736,0.2572263,768.5532769302347,0.19742775,174.5042790388503,0.23330688,943.057555969085,-36.81064389613787,36.598914978615824,60.328971637502896,19,4,20.8,0.0,22.469700753494674,33.94020896053109,18.561981675776345,Congestion Relief,-3.5681667508686674,80,1,100,67.9,Restricted
2025000,-121.014,35.6409,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36699,7.422710907634199,12.9902,2.0,413.44,216.23,39.753096751360474,0.2645614,737.5425094461658,0.53497887,97.64219229174884,0.3727284,835.1847017379147,11.856354348294984,138.4841304389424,65.0002812847403,5,133,94.2,17.0,37.62387866334622,47.19008579555813,54.182790297786724,Congestion Relief,-0.050641624603419616,22,1,250,49.6,Clear
2025001,-120.785,35.3714,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36700,18.764807256495363,32.8396,2.0,403.16999999999996,224.97,36.66424108829776,0.27294555,214.2667568170486,0.37640008,88.27801789040089,0.31432736,302.5447747074495,19.39408814406161,130.95675971539222,51.40012756057497,5,133,63.5,42.9,13.269390701051975,48.10511291810967,45.22490110530206,Wind+BESS,-0.021507598672119904,22,1,250,49.6,Clear
2025002,-120.865,35.335,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36701,11.709914947922627,20.4931,2.0,368.96,190.76,14.271424585722265,0.2663783,195.04722961343614,0.50700873,28.051694784921086,0.3626305,223.09892439835724,19.283389115694995,131.06730655185922,51.57862045936227,5,133,88.9,26.7,6.9134936520918275,48.08998868909138,48.79069623935481,Congestion Relief,-0.02413977589130735,22,1,250,49.6,Clear
2025003,-120.695,35.4525,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36702,9.93714685818931,17.3906,3.0,575.73,213.22,26.4978704322144,0.27111068,36.599128384061,0.35928562,5.974820691073695,0.30638066,42.57394907513469,19.22594603057833,131.12467066273038,51.67155299367374,5,133,59.3,22.7,7.297217091979253,48.0821651820077,37.505875615563994,Congestion Relief,-0.02550564497141517,22,1,250,49.6,Clear
2025004,-120.702,35.3388,345.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36703,0.0,0.0,3.0,3506.91,1216.57,39.739275350990575,0.27371332,10.525355703525097,0.370633,3.550532283797897,0.3124812,14.075887987322995,107.13887874948624,500.0,286.45623911150113,5,133,62.5,0.0,0.5608596785242194,89.98676677120018,39.984525289944884,Wind+BESS,313.94067825918853,22,1,250,49.6,Clear
2025005,-120.702,35.3388,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36703,19.235133169280072,33.6627,2.0,435.56,226.22,12.08631366949806,0.27371332,10.525355703525097,0.370633,3.550532283797897,0.3124812,14.075887987322995,6.604011559649635,149.08411076075262,68.14997513639578,5,133,62.5,43.9,11.836772085884316,46.05018540998043,44.42739149917295,Wind+BESS,0.09607721523605513,22,1,250,49.6,Clear
2025006,-120.828,35.2842,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36704,19.235133169280072,33.6627,1.0,0.01,0.01,0.0,0.27784872,47.46449371280137,0.38155246,6.3038596010094095,0.31933022,53.76835331381078,150.0,150.0,0.0,5,133,66.1,43.9,100.0,78.58739132701493,69.82747658693619,Wind+BESS,150.0,22,1,250,49.6,Clear
2025007,-120.828,35.2842,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36704,0.0,0.0,4.0,633.05,223.2,15.82489271274682,0.27784872,47.46449371280137,0.38155246,6.3038596010094095,0.31933022,53.76835331381078,2.324725615588046,148.00265484088172,84.79481102398762,5,133,66.1,0.0,100.0,46.23917881917697,52.3828340853686,Congestion Relief,0.07311040958979032,22,1,250,49.6,Clear
2025008,-120.739,35.6762,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36705,23.7213207050475,41.5138,2.0,406.72,204.96,20.494727365295258,0.26775256,2048.3320597894894,0.23613912,68.75163066778079,0.2551072,2117.08369045727,19.51633290237288,130.83468302235008,51.20394157896553,5,133,32.3,54.2,17.40954832721747,48.12188789218666,37.96128659538229,Solar+BESS,-0.02303257559268776,22,1,250,49.6,Clear
2025009,-120.797,35.7329,345.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36706,0.0,0.0,2.0,2269.7,1168.91,53.538305428742,0.2693209,530.3852754384118,0.28424832,21.629999396544978,0.27529186,552.0152748349568,74.62462999633854,497.212980831478,279.01128834262727,5,133,42.9,0.0,0.5608596785242194,80.79128065487515,31.285428410002627,Solar+BESS,227.14915479038675,22,1,250,49.6,Clear
2025010,-120.797,35.7329,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36706,23.7213207050475,41.5138,2.0,414.7,212.94,18.950596149910613,0.2693209,530.3852754384118,0.28424832,21.629999396544978,0.27529186,552.0152748349568,19.43991085606031,130.9110000016483,51.326474309011935,5,133,42.9,54.2,6.3516172793983525,48.11139185636926,39.45760217047628,Solar+BESS,-0.02041803627555644,22,1,250,49.6,Clear
2025013,-120.678,35.4843,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36707,0.0,0.0,2.0,0.02,0.01,0.0,0.27047366,1281.0625986368784,0.29226097,444.7061425336579,0.27918857,1725.7687411705363,150.0,150.0,0.0,5,133,45.0,0.0,100.0,78.58739132701493,51.46747826540299,Congestion Relief,150.0,22,1,250,49.6,Clear
2025014,-120.678,35.4843,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36707,18.529643962458508,32.4281,1.0,0.01,0.01,0.0,0.27047366,1281.0625986368784,0.29226097,444.7061425336579,0.27918857,1725.7687411705363,150.0,150.0,0.0,5,133,45.0,42.3,100.0,78.58739132701493,62.04247826540299,Solar+BESS,150.0,22,1,250,49.6,Clear
2025015,-120.678,35.4843,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36707,0.0,0.0,3.0,384.7,212.94,11.185598395084755,0.27047366,1281.0625986368784,0.29226097,444.7061425336579,0.27918857,1725.7687411705363,19.26269152055593,131.08797569140688,51.61208108976023,5,133,45.0,0.0,100.0,48.08716783118715,45.36743356623743,Congestion Relief,-0.024631918769351342,22,1,250,49.6,Clear
2025016,-120.638,35.3832,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36708,0.0,0.0,3.0,374.1,209.34,7.640868978924769,0.27618793,252.1460910731236,0.37482688,62.85174693170701,0.31564352,314.9978380048306,4.977157626389218,148.79718426459567,73.32480826312887,5,133,64.2,0.0,100.0,46.03049546687358,51.67609840672921,Congestion Relief,-0.20444709825182766,22,1,250,49.6,Clear
2025017,-120.638,35.3832,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36708,17.028218084010533,29.8005,1.0,0.01,0.01,0.0,0.27618793,252.1460910731236,0.37482688,62.85174693170701,0.31564352,314.9978380048306,37.5,150.0,66.34888026970371,5,133,64.2,38.9,100.0,54.08337255338331,63.011673824031156,Congestion Relief,37.5,22,1,250,49.6,Clear
2025018,-120.734,35.2159,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36709,9.677864999427722,16.9369,2.0,448.46,228.79,8.207044608166173,0.27759194,29.95362769253551,0.3833992,9.496852047907574,0.31991485,39.450479740443086,0.3166992598013347,150.0,89.98933451762989,5,133,66.4,22.1,8.924291402774355,46.12018032915272,39.77389411750358,Congestion Relief,0.5550969297567013,22,1,250,49.6,Clear
2025019,-120.635,35.1181,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36710,0.0,0.0,3.0,438.24,226.54,7.867336220957571,0.27243716,56.34028178452543,0.32886982,9.9530476385939,0.2950102,66.29332942311933,5.59246530928974,145.92621940246906,69.95776835753523,5,133,53.3,0.0,100.0,45.92601621197278,47.84020202169143,Congestion Relief,-1.1234254846003526,22,1,250,49.6,Clear
2025023,-120.635,35.1181,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36710,14.28464911296784,24.999,1.0,0.01,0.01,0.0,0.27243716,56.34028178452543,0.32886982,9.9530476385939,0.2950102,66.29332942311933,68.75,150.0,76.34660665560773,5,133,53.3,32.6,100.0,63.14696005335717,59.434390789968305,Congestion Relief,150.0,22,1,250,49.6,Clear
2025024,-120.525,35.3037,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36711,0.0,0.0,3.0,435.39,226.22,12.879434788541573,0.27407196,1023.0559388700128,0.35331708,94.91387628641222,0.30577,1117.969815156425,6.834340815790576,147.1913718005892,66.4834801434415,5,133,59.0,0.0,100.0,45.97883457037407,49.84576653260509,Congestion Relief,-0.5569332778658717,22,1,250,49.6,Clear
2025025,-120.525,35.3037,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36711,15.213241696234407,26.6241,1.0,0.01,0.01,0.0,0.27407196,1023.0559388700128,0.35331708,94.91387628641222,0.30577,1117.969815156425,37.5,150.0,66.34888026970371,5,133,59.0,34.7,100.0,54.08337255338331,60.14167412920693,Congestion Relief,37.5,22,1,250,49.6,Clear
2025026,-120.704,35.2568,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36712,15.213241696234407,26.6241,4.0,823.5899999999999,226.54,12.236171448890921,0.27371332,59.169551194123606,0.370633,10.78942876267023,0.3124812,69.95897995679384,2.840924486873073,148.31153655321103,81.09826651137291,5,133,62.5,34.7,28.635073992583138,46.08231225712681,45.493477249941996,Congestion Relief,-0.7777587845433317,22,1,250,49.6,Clear
2025027,-120.663,34.9303,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36713,7.718172690854984,13.5073,3.0,575.98,217.35,60.71417908378763,0.2640401,272.41223170958557,0.56719935,138.39522910789645,0.38530383,410.807460817482,10.930009143106995,143.8991349534446,67.91256613297834,5,133,100.0,17.6,23.86823454158922,47.17615015282446,53.60887693888274,Congestion Relief,-2.7170973314335227,22,1,250,49.6,Clear
2025028,-120.408,34.9734,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36714,0.0,0.0,3.0,395.86,200.16,12.837997138168047,0.27387404,385.9000967053353,0.29928806,16.511425446642924,0.28403968,402.4115221519782,5.159627349594213,145.02831994702743,72.95048494882958,5,133,47.5,0.0,100.0,46.04906566643782,45.83481313328757,Congestion Relief,-4.686825081783562,22,1,250,49.6,Clear
2025029,-120.408,34.9734,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36714,20.88730442943802,36.5541,1.0,0.01,0.01,0.0,0.27387404,385.9000967053353,0.29928806,16.511425446642924,0.28403968,402.4115221519782,68.75,150.0,76.34660665560773,5,133,47.5,47.7,100.0,63.14696005335717,61.179392010671435,Solar+BESS,150.0,22,1,250,49.6,Clear
2025030,-120.454,34.8923,345.0,California,p06083,CISO-PGAE,WECC_CA,CISO,36715,0.0,0.0,3.0,3751.09,1293.11,51.79180182973666,0.2774547,45.317410750500315,0.2917463,36.925715069124436,0.28317136,82.24312581962475,98.33451600100267,500.0,280.97048583402494,5,133,47.1,0.0,0.2880941255576103,87.22130166513807,33.98687786114206,Solar+BESS,284.8719790926924,28,1,350,42.9,Limited
2025031,-120.454,34.8923,138.0,California,p06083,CISO-PGAE,WECC_CA,CISO,36715,30.082783106329405,52.6468,2.0,455.01,235.1,6.958785132189565,0.2774547,45.317410750500315,0.2917463,36.925715069124436,0.28317136,82.24312581962475,13.918365984223419,147.8087432574234,55.67654379702025,5,133,47.1,68.7,11.050444354479671,46.99554965056964,45.269197504012794,Solar+BESS,4.832333897119524,28,1,350,42.9,Limited
2025032,-120.569,35.0167,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36716,0.0,0.0,4.0,592.87,236.73,15.57439561476806,0.27699962,101.41485791289678,0.28710288,42.61092843860209,0.28104094,144.02578635149888,6.00046818523667,145.79978805657504,75.70281371108216,5,133,46.0,0.0,100.0,46.49009127442672,45.39801863635507,Congestion Relief,-2.619963916512331,22,1,250,49.6,Clear
2025033,-120.569,35.0167,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36716,37.86728370149937,66.2701,1.0,0.01,0.01,0.0,0.27699962,101.41485791289678,0.28710288,42.61092843860209,0.28104094,144.02578635149888,62.5,150.0,75.54152327780024,5,133,46.0,86.5,100.0,61.429071682225455,70.01081471791483,Solar+BESS,150.0,22,1,250,49.6,Clear
2025034,-120.462,35.2396,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36717,18.565822868261417,32.4914,2.0,432.07,226.62,28.70567339003585,0.2746279,552.2860186761201,0.36797693,44.70702696939427,0.31196752,596.9930456455144,9.083696738993611,136.4736983500829,53.9757448479514,5,133,62.2,42.4,20.089123244051578,45.581096671239216,45.504044440821836,Wind+BESS,-2.2803117446586327,22,1,250,49.6,Clear
2025035,-120.56,35.1073,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36718,0.0,0.0,2.0,0.02,0.01,0.0,0.27359924,134.85018804744425,0.31281212,13.362665608586541,0.2892844,148.2128536560308,150.0,150.0,0.0,5,133,50.3,0.0,100.0,78.58739132701493,53.322477807639316,Congestion Relief,150.0,22,1,250,49.6,Clear
2025036,-120.56,35.1073,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36718,15.418254675517913,26.9829,1.0,0.01,0.01,0.0,0.27359924,134.85018804744425,0.31281212,13.362665608586541,0.2892844,148.2128536560308,150.0,150.0,0.0,5,133,50.3,35.2,100.0,78.58739132701493,62.122477807639314,Congestion Relief,150.0,22,1,250,49.6,Clear
2025037,-120.56,35.1073,138.0,California,p06079,CISO-PGAE,WECC_CA,CISO,36718,0.0,0.0,5.0,858.17,231.86,22.77059024478,0.27359924,134.85018804744425,0.31281212,13.362665608586541,0.2892844,148.2128536560308,7.138042898492645,144.5863545888007,64.36372331764419,5,133,50.3,0.0,100.0,45.890916029990436,46.78318274823442,Congestion Relief,-1.4179643518342013,22,1,250,49.6,Clear
2025038,-120.448,34.854,138.0,California,p06083,CISO-PGAE,WECC_CA,CISO,36719,26.4106214261188,46.2203,2.0,445.35,235.1,11.50575234675669,0.2785396,23.02250557801791,0.33907223,6.877111223333652,0.30275267,29.899616801351563,13.16244971099797,147.44948957548277,55.935329521446945,5,133,57.4,60.3,20.950729392252363,46.81605249436273,48.71835652991091,Solar+BESS,0.22693257627843916,28,1,350,42.9,Limited
2025039,-120.363,34.8488,138.0,California,p06083,CISO-PGAE,WECC_CA,CISO,36720,22.623892983861737,39.5932,2.0,398.27,219.91,13.507172075671313,0.2740295,648.3518304169291,0.270474,34.253949658251464,0.2726073,682.6057800751806,13.723542882912973,146.02544761636355,55.54581273734567,5,133,41.5,51.7,13.410389952409243,46.93361370339377,39.51880034969088,Solar+BESS,1.0463079689916872,28,1,350,42.9,Limited
2025040,-120.458,34.6861,138.0,California,p06083,CISO-PGAE,WECC_CA,CISO,36721,0.0,0.0,3.0,407.46,210.25,12.90167995682632,0.2795892,142.6628641187233,0.40006784,16.77098033118884,0.32778066,159.43384444991213,10.989225115809136,146.41665172669045,57.74026017061167,5,133,70.6,0.0,100.0,46.38423463302798,53.986846011078256,Congestion Relief,-0.8850421736330683,28,1,350,42.9,Limited
2025041,-120.458,34.6861,138.0,California,p06083,CISO-PGAE,WECC_CA,CISO,36721,29.316995925374844,51.3066,1.0,0.01,0.01,0.0,0.2795892,142.6628641187233,0.40006784,16.77098033118884,0.32778066,159.43384444991213,68.75,150.0,76.34660665560773,5,133,70.6,67.0,100.0,63.14696005335717,74.0893910951441,Wind+BESS,150.0,28,1,350,42.9,Limited
2025042,-120.451,34.5066,138.0,California,p06083,CISO-PGAE,WECC_CA,CISO,36722,29.316995925374844,51.3066,1.0,0.01,0.01,0.0,0.26398456,183.12985542875865,0.6075913,88.8669935062316,0.40142727,271.9968489349902,150.0,150.0,0.0,5,133,100.0,67.0,100.0,78.58739132701493,87.46747826540299,Wind+BESS,150.0,28,1,350,42.9,Limited
2025043,-120.451,34.5066,138.0,California,p06083,CISO-PGAE,WECC_CA,CISO,36722,0.0,0.0,3.0,429.07,231.86,29.19994887028635,0.26398456,183.12985542875865,0.6075913,88.8669935062316,0.40142727,271.9968489349902,9.40457061838161,145.66353529972244,59.981692589381886,5,133,100.0,0.0,100.0,46.14282751773434,64.22856550354686,Congestion Relief,-1.6434866817428895,28,1,350,42.9,Limited
2025044,-120.176,34.8784,138.0,California,p06083,CISO-PGAE,WECC_CA,CISO,36723,19.777816756323677,34.6124,3.0,620.57,229.24,36.75748310400604,0.27692756,542.7558011524999,0.33530393,18.020748034655593,0.30027813,560.7765491871555,13.504759633345843,144.02283492481052,56.057948824517695,5,133,56.1,45.2,13.410389952409243,46.916374701553245,43.0003512523257,Solar+BESS,-2.4460870922424327,28,1,350,42.9,Limited
2025045,-120.159,35.0095,138.0,California,p06083,CISO-PGAE,WECC_CA,CISO,36724,20.658171500515053,36.1531,2.0,424.49,224.33,39.97564440323394,0.27814355,1168.0527665111545,0.35470238,145.75165599660826,0.30876708,1313.8044225077626,4.042230497891357,144.00311279692627,69.8252330412815,5,133,60.6,47.2,13.193573369640758,45.50524688381372,44.74976313516355,Solar+BESS,-7.433485402123917,28,1,350,42.9,Limited
2025046,-120.285,34.5569,138.0,California,p06083,CISO-PGAE,WECC_CA,CISO,36725,5.9755536454160465,10.4576,3.0,562.95,198.19,27.57567072210715,0.27845243,873.6179013660735,0.44453496,386.9076628086019,0.34488547,1260.5255641746753,22.78331119160663,143.74537944821483,55.19569151844122,5,133,79.6,13.6,29.66153966299952,49.30335422505887,47.05297748061461,Congestion Relief,10.425351908880955,28,1,350,42.9,Limited
2025047,-120.125,34.6148,138.0,California,p06083,CISO-PGAE,WECC_CA,CISO,36726,16.238311617259928,28.4181,3.0,606.77,212.97,25.80989341123832,0.2759768,1090.7770611643991,0.3466532,44.28499092388521,0.30424738,1135.0620520882844,18.05209227115275,142.4197870957035,54.2778278610378,5,133,58.2,37.1,29.66153966299952,47.978435636892,45.1729958992117,Congestion Relief,2.002913071891115,28,1,350,42.9,Limited
2025048,-120.155,34.5191,345.0,California,p06083,CISO-PGAE,WECC_CA,CISO,36727,0.0,0.0,2.0,2526.52,1293.11,42.634053977926214,0.2772319,36.53972863178346,0.40856528,22.79167023822584,0.32976526,59.3313988700093,43.06569412270099,482.3378160351529,255.12698009663333,5,133,71.6,0.0,0.16667404298439098,70.54347271723645,39.20202881798655,Wind+BESS,184.59404996482428,28,1,350,42.9,Limited
2025049,-120.155,34.5191,138.0,California,p06083,CISO-PGAE,WECC_CA,CISO,36727,28.882848700927088,50.5468,2.0,379.57,205.97,9.576198364018293,0.2772319,36.53972863178346,0.40856528,22.79167023822584,0.32976526,59.3313988700093,28.334493704568263,144.4388769541867,54.00911304397569,5,133,71.6,66.0,28.28411313682469,50.67819127149823,57.352460347606964,Wind+BESS,23.469022617373284,28,1,350,42.9,Limited
2025052,-120.103,34.4793,138.0,California,p06083,CISO-SCE,WECC_CA,CISO,36728,28.882848700927088,50.5468,2.0,407.62,205.97,6.0803173323479225,0.27096137,38.59213484289202,0.53145564,7.300094587028504,0.37515908,45.892229429920526,30.23261343949859,144.67600504340686,53.73523093399635,5,133,95.5,66.0,23.1938603843034,51.15875757074259,64.79552282806975,Wind+BESS,27.929054102541095,28,1,350,42.9,Limited
2025053,-119.483,34.3787,138.0,California,p06111,CISO-SCE,WECC_CA,CISO,36729,0.0,0.0,5.0,980.1399999999999,265.0,18.680390919847518,0.2799392,1.5262650488696914,0.18133931,1.0719587299753692,0.24049926,2.5982237788450604,66.73850719670807,149.2366092416255,61.540204783387075,5,133,24.6,0.0,100.0,61.43915737972014,40.89783113262128,Congestion Relief,124.39756972072736,18,2,500,35.8,Limited
2025054,-119.483,34.3787,138.0,California,p06111,CISO-SCE,WECC_CA,CISO,36729,18.855254915875015,32.9979,1.0,0.01,0.01,0.0,0.2799392,1.5262650488696914,0.18133931,1.0719587299753692,0.24049926,2.5982237788450604,150.0,150.0,0.0,5,133,24.6,43.1,100.0,78.58739132701493,55.10247792208023,Solar+BESS,150.0,18,2,500,35.8,Limited
2025055,-119.779,34.6128,138.0,California,p06083,CISO-PGAE,WECC_CA,CISO,36730,28.593417317156916,50.0403,2.0,416.42999999999995,213.79,86.55665472202296,0.2811035,1332.9345958474778,0.29431733,7.772759873396959,0.28638905,1340.7073557208748,17.889223976529514,138.1681865840389,51.35680137390053,5,133,48.8,65.3,9.137896049792364,47.703432648241964,44.77326566331293,Solar+BESS,10.608336971546361,28,1,350,42.9,Limited
2025056,-119.703,34.5299,138.0,California,p06083,CISO-SCE,WECC_CA,CISO,36731,18.264331257868836,31.9637,2.0,370.79999999999995,207.67,26.627953753994408,0.28249666,133.35803895959813,0.2927053,4.395548073025754,0.28658012,137.7535870326239,48.18483117309594,146.91873768565844,54.601583524305106,5,133,48.9,41.7,26.39660115625473,55.97833311398163,44.014986625165434,Solar+BESS,77.99668640155217,28,1,350,42.9,Limited
2025057,-119.447,34.3637,138.0,California,p06111,CISO-SCE,WECC_CA,CISO,36732,17.191023360421198,30.0854,2.0,417.46,220.23,3.4614362273015047,0.2799392,20.134958144703933,0.18133931,3.5221501127761874,0.24049926,23.65710825748012,66.22422554783556,149.3065197082752,62.36409822831625,6,83,24.6,39.3,44.34251569059476,61.36846961795188,39.577196718386574,Congestion Relief,123.91693569302029,18,2,500,35.8,Limited
2025058,-119.805,34.489,138.0,California,p06083,CISO-SCE,WECC_CA,CISO,36733,17.191023360421198,30.0854,2.0,508.67999999999995,262.76,17.677962530311433,0.27817115,16.258823488465858,0.25944608,0.4181540736310996,0.27068114,16.67697756209696,63.60000307173834,148.84452255056104,60.0020394889687,5,133,40.5,39.3,8.481229238722992,60.4864816050799,37.79354235949545,Congestion Relief,120.43166932048358,28,1,350,42.9,Limited
2025059,-119.771,34.4782,345.0,California,p06083,CISO-SCE,WECC_CA,CISO,36734,0.0,0.0,3.0,3710.52,1247.55,55.350005333031554,0.27764285,28.346988461212494,0.20147549,5.799047727894053,0.2471759,34.146036189106546,8.919382161557374,466.2889397837561,237.2824574968343,5,133,28.1,0.0,0.35390913393653634,60.09045567510919,21.923872999956117,Solar+BESS,113.25628467449997,28,1,350,42.9,Limited
